0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.0,0.0,0.0,0.183583,0.232334,0.096475,0.0,0.0,0.130601,0.155317,0.0,0.0,0.0,0.0,0.05914,0.186913,0.0,0.0,0.0,0.0,0.0,0.0,0.046727,0.341398
0.0,0.0,0.0,0.183583,0.232334,0.096475,0.0,0.0,0.130601,0.155317,0.0,0.0,0.0,0.0,0.05914,0.186913,0.0,0.0,0.0,0.0,0.0,0.0,0.046727,0.341398
0.0,0.0,0.0,0.183583,0.232334,0.096475,0.0,0.0,0.130601,0.155317,0.0,0.0,0.0,0.0,0.05914,0.186913,0.0,0.0,0.0,0.0,0.0,0.0,0.046727,0.341398
0.0,0.0,0.0,0.183583,0.232334,0.096475,0.0,0.0,0.130601,0.155317,0.0,0.0,0.0,0.0,0.05914,0.186913,0.0,0.0,0.0,0.0,0.0,0.0,0.046727,0.341398
0.0,0.0,0.0,0.183583,0.232334,0.096475,0.0,0.0,0.130601,0.155317,0.0,0.0,0.0,0.0,0.05914,0.186913,0.0,0.0,0.0,0.0,0.0,0.0,0.046727,0.341398
0.0,0.0,0.0,0.0,0.26914,0.0,0.0,0.18745,0.0,0.0,0.0,0.079383,0.0,0.0,0.160221,0.044669,0.131215,0.0,0.0,0.17113,0.0,0.0,0.0,0.259669
0.0,0.0,0.0,0.0,0.26914,0.0,0.0,0.18745,0.0,0.0,0.0,0.079383,0.0,0.0,0.160221,0.044669,0.131215,0.0,0.0,0.17113,0.0,0.0,0.0,0.259669
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
